sorszam;megye;jaras_v_kerulet;intezmeny_nev;cim;dolgozo_letszam;ferohely;cpoz_dolgozo_szam;cpoz_gondozott_szam;cpoz_dolgozo_korhazi_ellatas;cpoz_gondozott_korhazi_ellatas;cpoz_dolgozo_elhunyt;cpoz_gondozott_elhunyt;cpoz_dolgozo_gyogyult;cpoz_gondozott_gyogyult;lats;longs;location_levels
38.0;Somogy;Marcali ;Anna Szeretetotthon;8700 Marcali, Templom u. 4.;12.0;18;4.0;16.0;0.0;0.0;0.0;1.0;4.0;1.0;46.5787087;17.4211643;LocLevel.PRECISE
39.0;Somogy;Siófok;Arany Ősz I. Nyugdíjas Otthon;8623 Balatonföldvár, Budapesti út 17.;23.0;100;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;46.8496265;17.8796299;LocLevel.PRECISE
40.0;Somogy;Kaposvár;Boglárka Idősek Otthona;7400 Kaposvár, Kós Károly utca 20.;6.0;16;2.0;9.0;0.0;0.0;0.0;1.0;2.0;8.0;46.3680966;17.8049995;LocLevel.PRECISE
41.0;Somogy;Siófok;Arany Ősz II. Nyugdíjas Otthon;8623 Balatonföldvár,Spur I. u. 6;9.0;38;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;46.851302513384894;17.880434110843684;LocLevel.POSTCODE
42.0;Somogy;Nagyatádi;Somogy Megyei Gondviselés Szociális Otthon Szabási Telehelye;7455 Szabás, Szabadság u. 86;14.0;50;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;46.2892743;17.4483922;LocLevel.PRECISE
43.0;Somogy;Kaposvár;Mozgáskorlátozottak Somogy Megyei Egyesülete Napsugár Rehabilitációs és Habilitációs Központ Napsugár Integrált Szociális Intézménye;7409 Kaposvár Rezeda utca 60;34.0;24;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;46.4084527;17.7819261;LocLevel.PRECISE
44.0;Somogy;Kaposvári;Zselic Katolikus Idősek Otthona;7400 Zselickislak Kossuth Lajos utca 70;25.0;120;1.0;9.0;0.0;1.0;0.0;3.0;3.0;6.0;46.3150995;17.8031472;LocLevel.PRECISE
1.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Tündérkert Szeretetotthon;4400 Nyíregyháza, Tünde u. 22.;19.0;49;7.0;40.0;0.0;0.0;0.0;2.0;7.0;38.0;47.9332455;21.7190183;LocLevel.PRECISE
2.0;Szabolcs-Szatmár-Bereg;Kisvárda;Fényeslitkei Református Szoc. Szolg. Központ;4621 Fényeslitke, Petőfi u. 27.;72.0;98;16.0;38.0;0.0;0.0;0.0;7.0;16.0;31.0;48.269159;22.0967089;LocLevel.PRECISE
3.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Kéki Idősek Otthona;4515 Kék, Rákóczi u. 2.;17.0;28;9.0;26.0;0.0;0.0;0.0;5.0;9.0;21.0;48.11728777604819;21.877104602868517;LocLevel.POSTCODE
4.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Szivárvány Idősek Otthona;4431 Nyíregyháza, Tölgyes u. 11. ;175.0;305;62.0;230.0;0.0;0.0;0.0;48.0;62.0;182.0;48.0057849;21.7227079;LocLevel.PRECISE
5.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Aranyévek Gondozási Szociális Központ Idősek Otthona;4465 Rakamaz, Arany J. u. 108.;23.0;46;17.0;36.0;0.0;0.0;0.0;12.0;17.0;24.0;48.12512927949892;21.465568843163044;LocLevel.POSTCODE
6.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Tóth András Szeretetotthon;4400 Nyíregyháza, Tallér u. 4.;11.0;27;2.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;47.928123;21.7275915;LocLevel.PRECISE
7.0;Szabolcs-Szatmár-Bereg;Kisvárda;Szent Pantaleimon Szeretetotthon;4544 Nyírkarász, Fő u. 106.;19.0;31;7.0;20.0;0.0;0.0;0.0;2.0;7.0;18.0;48.098481449397966;22.104578572967117;LocLevel.POSTCODE
8.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Nyírségi Református Egyházmegye Idősek Otthona;4481 Ibrány, Lehel u. 43-45.;41.0;62;13.0;34.0;0.0;0.0;0.0;6.0;10.0;28.0;48.1242967;21.7112331;LocLevel.PRECISE
9.0;Szabolcs-Szatmár-Bereg;Mátészalka;Harmónia Egyesített Szoc. Intézmény Ápoló-Gondozó Otthon;4325 Kisléta, Pócsi u. 52.;124.0;220;40.0;85.0;0.0;0.0;1.0;1.0;39.0;84.0;47.8402509;22.0039176;LocLevel.PRECISE
10.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Gávavencsellői Szoc. Szolg. Kp. Idősek Otthona;4472 Gávavencsellő Toldi utca 43.;14.0;25;8.0;22.0;0.0;0.0;0.0;1.0;8.0;21.0;48.1676313;21.560705;LocLevel.PRECISE
11.0;Szabolcs-Szatmár-Bereg;Mátészalka;Gondviselés Háza Fogyatékkal Élők Otthona;4972 Gacsály, Ady E. u. 27.;74.0;162;31.0;108.0;0.0;0.0;0.0;4.0;31.0;104.0;47.930386952037736;22.755223127216727;LocLevel.POSTCODE
12.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Szent Antal Idősek Otthona;4233 Balkány Kossuth utca 28.;26.0;50;11.0;34.0;0.0;1.0;0.0;7.0;10.0;26.0;47.7703477;21.8499244;LocLevel.PRECISE
13.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Dél-NyírségiTöbbcélú Önkormányzati Kistérségi Társulás Újfehértói Szociális Szolgáltató Központ;4244 Újfehértó, Kodály Z. u. 39.;10.0;27;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.8041923639037;21.67763420127566;LocLevel.POSTCODE
14.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;SION Idősek Szeretetotthona;4511 Nyírbogdány Kéki u. 1-3.;50.0;70;14.0;37.0;0.0;0.0;0.0;8.0;14.0;29.0;48.0635262;21.8750817;LocLevel.PRECISE
15.0;Szabolcs-Szatmár-Bereg;Kisvárda;Idősek Ápoló Gondozó Otthona;4545 Gyulaháza Petőfi utca 53;25.0;50;13.0;37.0;0.0;0.0;0.0;7.0;13.0;30.0;48.1370117154212;22.111342134411714;LocLevel.POSTCODE
16.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Szent Lukács Görögkatolikus Integrált Szolgáltató Központ;4234 Szakoly, Hunyadi u. 2.;79.0;150;22.0;34.0;0.0;0.0;0.0;0.0;22.0;34.0;47.76086179965531;21.90324947192732;LocLevel.POSTCODE
17.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Kornisné Liptay Elza Szociális és Gyermekjóléti Központ;4440 Tiszavasvári Vasvári Pál utca 87.;104.0;204;30.0;63.0;0.0;0.0;0.0;21.0;30.0;42.0;47.9609673;21.353603;LocLevel.PRECISE
18.0;Szabolcs-Szatmár-Bereg;Mátészalka;SZSZBM Viktória Egyesített Szoc. Intézmény;4752 Győrtelek, Kossuth u. 141.;141.0;271;37.0;79.0;0.0;0.0;0.0;14.0;37.0;65.0;47.926717127226674;22.435608402931916;LocLevel.POSTCODE
19.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Nyíregyházi Szociális Gondozási Központ;4400 Nyíregyháza, Pacsirta u. 29-35.;23.0;43;10.0;23.0;0.0;0.0;0.0;4.0;10.0;19.0;47.9596901;21.7071609;LocLevel.PRECISE
20.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Szent Katalin Szeretetotthon;4405 Nyíregyháza, Tünde u. 18.;37.0;71;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;47.9334907;21.7267206;LocLevel.PRECISE
21.0;Szabolcs-Szatmár-Bereg;Vásárosnamény;Ófehértói Gondozási Központ Idősek Otthona;4558 Ófehértó, Szent I. u. 27.;45.0;40;14.0;30.0;0.0;0.0;0.0;9.0;14.0;21.0;47.9331803072483;22.04019049419721;LocLevel.POSTCODE
22.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Sóstói Szivárvány Idősek Otthona Etel közi telephelyintézmény;4400 Nyíregyháza, Etel köz 11-13.;22.0;50;9.0;44.0;0.0;0.0;0.0;0.0;9.0;44.0;47.9735027;21.7185429;LocLevel.PRECISE
23.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Nyíregyházi Szociális Gondozási Központ Idősek Otthona;4400 Nyíregyháza-Oros, Rozsnyai u. 8.;12.0;21;2.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;47.9521919;21.8008418;LocLevel.PRECISE
24.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Dél-Nyírségi Szociális és Gyermekjóléti Szociális Szolgáltató Központ Nagykállói Intézményegység;4320 Nagykálló, Kossuth u. 40.;11.0;25;6.0;23.0;0.0;0.0;0.0;3.0;6.0;20.0;47.876782715495516;21.837745558712857;LocLevel.POSTCODE
25.0;Szabolcs-Szatmár-Bereg;Mátészalka;Szatmári Református Egyházmegye Idősek Bentlakásos Otthona;4700, Mátészalka, Móricz Zsigmond u. 73.;36.0;46;14.0;35.0;0.0;0.0;0.0;8.0;14.0;27.0;47.9587128;22.3201341;LocLevel.PRECISE
26.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Seregély István Papi Szociális Otthon;4400 Nyíregyháza, Vasgyár u. 1. ;36.0;74;8.0;8.0;0.0;0.0;0.0;1.0;8.0;7.0;47.9562984;21.7043152;LocLevel.PRECISE
27.0;Szabolcs-Szatmár-Bereg;Mátészalka;"Szabolcs-Szatmár-Bereg-Megyei ""Viktória"" Egyesített Szociális Intézmény Ápoló- Gondozó Otth Fülpösdaróc";4754 Fülpösdaróc, Fő u. 66.;39.0;90;10.0;4.0;0.0;0.0;0.0;1.0;10.0;3.0;47.9348812;22.479489;LocLevel.PRECISE
28.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Dél-Nyírségi Szociális és Gyermekjóléti Szolgáltató Központ Napkori Intézményegység;4552 Napkor, Kállói út 58.;16.0;28;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;47.94411300080051;21.86742805946477;LocLevel.POSTCODE
29.0;Szabolcs-Szatmár-Bereg;Mátészalka;Szent Makrina Szociális Otthon;4326 Máriapócs, Kossuth tér 16.;20.0;40;5.0;6.0;0.0;0.0;0.0;4.0;5.0;2.0;47.870235113446896;22.022640693532523;LocLevel.POSTCODE
30.0;Szabolcs-Szatmár-Bereg;Kisvárda;Idősek Otthona Nyírkarász;4544 Nyírkarász, Fő út 21/A.;31.0;50;4.0;2.0;0.0;0.0;0.0;0.0;4.0;2.0;48.1011667;22.0978109;LocLevel.PRECISE
31.0;Szabolcs-Szatmár-Bereg;Mátészalka; Idősek Bentlakásos Otthona;4300 Nyírbátor, Fáy András út 17/D;31.0;62;6.0;15.0;0.0;3.0;0.0;0.0;5.0;12.0;47.83457295401163;22.127086112782962;LocLevel.POSTCODE
32.0;Szabolcs-Szatmár-Bereg;Vásárosnamény;Ramocsaházi Református Egyházközség Nyírségi Napfény Idősek Otthona;4536 Ramocsaháza Kossuth utca 28.;31.0;48;14.0;28.0;0.0;0.0;0.0;5.0;14.0;23.0;48.043568134321156;21.991259048639826;LocLevel.POSTCODE
33.0;Szabolcs-Szatmár-Bereg;Vásárosnamény;Ramocsaházi Református Egyházközség Nyírségi Napfény Idősek Otthona Nyírkércsi telephely;4537 Nyírkércs Fő u. 83.;9.0;20;4.0;17.0;0.0;0.0;0.0;0.0;4.0;17.0;48.0177554;22.0462997;LocLevel.PRECISE
34.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;"Sz.-Sz.-B.-M-i ,,Harmónia"" Egyesített Szociális Intézmény Lakóotthona Nyíregyháza";4400 Nyíregyháza, Újszőlő út 21-23.;5.0;10;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.95790407805818;21.71709063100533;LocLevel.POSTCODE
35.0;Szabolcs-Szatmár-Bereg;Mátészalka;"Sz.-Sz.-B.-M-i ""Harmónia"" Egyesített Szociális Intézmény Ápoló-Gondozó Otthona Nyírbéltek";4372 Nyírbéltek, Vasút u. 43. ;56.0;130;8.0;12.0;0.0;0.0;0.0;1.0;8.0;11.0;47.7057789;22.1301753;LocLevel.PRECISE
36.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Atyám Háza MET Idősek Otthona Nyíregyháza;4400 Nyíregyháza, Bessenyei tér 9.;14.0;16;7.0;7.0;0.0;0.0;0.0;2.0;7.0;5.0;47.9537039;21.7128204;LocLevel.PRECISE
37.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;"Nyíregyháza-Városi Református Egyházközség ""Kálvineum"" Idősek Otthona";4431 Nyíregyháza, Kemecsei utca 28.;73.0;55;14.0;50.0;0.0;18.0;0.0;12.0;11.0;19.0;48.012929;21.7385983;LocLevel.PRECISE
38.0;Szabolcs-Szatmár-Bereg;Kisvárda;Szent Miklós Szeretetotthon;4644 Mándok Mónus Illés u. 20.;21.0;38;3.0;5.0;0.0;0.0;0.0;5.0;3.0;0.0;48.3255399;22.1856065;LocLevel.PRECISE
39.0;Szabolcs-Szatmár-Bereg;Mátészalka;Szent Miklós Ápoló-Gondozó Otthon Hodász (idősotthoni rész);4334 Hodász, Tarnai tanya;14.0;30;3.0;17.0;0.0;0.0;0.0;3.0;2.0;14.0;47.92080692152174;22.206527209858923;LocLevel.POSTCODE
40.0;Szabolcs-Szatmár-Bereg;Kisvárda;"Szabolcs-Szatmár-Bereg Megyei ""Kikelet"" Egyesített Szociális Intézmény Ápoló-Gondozó Otthona Mándok";4644 Mándok, Ady E. u. 73.;65.0;90;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;48.321078184400335;22.18520867331047;LocLevel.POSTCODE
41.0;Szabolcs-Szatmár-Bereg;Mátészalka;Városi Szociális Központ;4900 Fehérgyarmat, Tömöttvár u. 29-31.;32.0;72;10.0;66.0;0.0;0.0;0.0;9.0;10.0;57.0;47.9856516;22.5164224;LocLevel.PRECISE
42.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Nyírpazonyi Református Egyházközség Simeon Szociális Szolgáltató Központ;"4531 Nyírpazony, 
Árpád u. 79.";35.0;53;5.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;47.9832913;21.8002729;LocLevel.PRECISE
43.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Kotaji Ref. Egyház Idősek Szeretetotthona;4482 Kótaj, Katona Pál út 1;25.0;51;6.0;10.0;0.0;0.0;0.0;5.0;6.0;5.0;48.0411937001886;21.70275563934526;LocLevel.POSTCODE
44.0;Szabolcs-Szatmár-Bereg;Mátészalka;Gondozási Központ és Demens ellátást biztosító intézmény;4735 Szamossályi Kossuth út. 41.;16.0;39;3.0;11.0;0.0;0.0;0.0;4.0;3.0;7.0;47.90571923671329;22.612546553498785;LocLevel.POSTCODE
45.0;Szabolcs-Szatmár-Bereg;Mátészalka;Tiborszállási Református Idősek Otthona;4353 Tiborszállás Vadaskert 1.;38.0;100;12.0;32.0;0.0;0.0;0.0;10.0;12.0;22.0;47.81578568692698;22.411048449074197;LocLevel.POSTCODE
46.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Emmaus Evangélikus Szeretetotthon;4400 Nyíregyháza, Korányi F. u. 160/A.;58.0;100;11.0;6.0;0.0;0.0;0.0;1.0;11.0;5.0;47.95790407805818;21.71709063100533;LocLevel.POSTCODE
47.0;Szabolcs-Szatmár-Bereg;Mátészalka;II. János Pál Pápa Idősek Otthona;4326 Máriapócs, Kossuth utca 32-44.;52.0;94;8.0;10.0;0.0;0.0;0.0;5.0;8.0;5.0;47.8788354;22.0242769;LocLevel.PRECISE
48.0;Szabolcs-Szatmár-Bereg;Vásárosnamény;Vásárosnaményi Humán Szolgáltató Központ;4800 Vásárosnamény, Bartók Béla utca 22.;20.0;26;3.0;9.0;0.0;0.0;0.0;2.0;3.0;7.0;48.1267175;22.3147428;LocLevel.PRECISE
49.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Nagyhalászi Református Egyházközség Idősek Otthona;4485 Nagyhalász Petőfi út 2.;28.0;18;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;48.12973229903432;21.759243152560053;LocLevel.POSTCODE
50.0;Szabolcs-Szatmár-Bereg;Mátészalka;Sarepta Református Idősek Otthona;4336 Őr, Kálvin út 2.;49.0;80;10.0;3.0;0.0;0.0;0.0;2.0;10.0;1.0;47.97816487880403;22.185557425461685;LocLevel.POSTCODE
51.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Vasmegyeri Református Szociális Szolgáltató Központ;4502 Vasmegyer, Kossuth u. 104.;24.0;26;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;48.1110858;21.8169376;LocLevel.PRECISE
52.0;Szabolcs-Szatmár-Bereg;Mátészalka;"Szabolcs-Szatmár-Bereg Megyei ""Harmónia"" Egyesített Szociális Intézmény";4352 Mérk, Hunyadi u. 183.;78.0;148;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.78436447139059;22.37735643536768;LocLevel.POSTCODE
53.0;Szabolcs-Szatmár-Bereg;Mátészalka;"Szabolcs-Szatmár-Bereg Megyei ""Harmónia"" Egyesített Szociális Intézmény 2. számú Lakóegysége Fábiánháza";4354 Fábiánháza, Rákóczi Ferenc utca 110.    ;6.0;12;2.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;47.8527338;22.3634141;LocLevel.PRECISE
54.0;Szabolcs-Szatmár-Bereg;Mátészalka;"Szabolcs-Szatmár-Bereg Megyei ""Viktória"" Egyesített Szociális Intézmény 4. számú lakócentruma";4755 Ököritófülpös, Kossuth u. 117.;13.0;25;5.0;4.0;0.0;0.0;0.0;1.0;5.0;3.0;47.91665365354959;22.501903634836648;LocLevel.POSTCODE
55.0;Szabolcs-Szatmár-Bereg;Mátészalka;"Szabolcs-Szatmár-Bereg Megyei ""Viktória"" Egyesített Szociális Intézmény 3. számú lakóotthon";4755 Ököritófülpös, József A. u. 25.;5.0;12;2.0;4.0;0.0;0.0;0.0;1.0;2.0;3.0;47.91665365354959;22.501903634836648;LocLevel.POSTCODE
56.0;Szabolcs-Szatmár-Bereg;Kisvárda;Szent Miklós Integrált Szolgáltató Központ Idősek Otthona;4600 Kisvárda, Szent László 63-65.;16.0;23;3.0;5.0;0.0;0.0;0.0;0.0;3.0;5.0;48.22449934072139;22.089222138328683;LocLevel.POSTCODE
57.0;Szabolcs-Szatmár-Bereg;Mátészalka;Egyesített Szociális Intézmény;4361 Nyírbogát, Rákóczi utca 9.;12.0;26;6.0;15.0;0.0;1.0;0.0;2.0;6.0;12.0;47.79901457826278;22.05829448669384;LocLevel.POSTCODE
58.0;Szabolcs-Szatmár-Bereg;Mátészalka;Szent Anna Görögkatolikus Idősek Otthona;4972 Gacsály, Petőfi út 29.,;11.0;16;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;47.930386952037736;22.755223127216727;LocLevel.POSTCODE
59.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Anna Szeretetotthon (bentlakásos intézmény);4400 Nyíregyháza, Kazinczy utca 4/a.;23.0;28;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.95790407805818;21.71709063100533;LocLevel.POSTCODE
60.0;Szabolcs-Szatmár-Bereg;Mátészalka;"Szabolcs-Szatmár-Bereg Megyei ""Viktória"" Egyesített Szociális Szolgáltatóközpont";4755 Ököritófülpös, Kossuth köz 1.;17.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.91665365354959;22.501903634836648;LocLevel.POSTCODE
61.0;Szabolcs-Szatmár-Bereg;Kisvárda;Szent Illés Szeretetotthon;4644 Mándok, Mónus Illés ú.20/b;7.0;14;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;48.3255399;22.1856065;LocLevel.PRECISE
62.0;Szabolcs-Szatmár-Bereg;Vásárosnamény;Református Idősek Otthona;4812 Nagyvarsány, Kossuth Lajos utca 34-38.;34.0;50;3.0;29.0;0.0;11.0;0.0;6.0;1.0;2.0;48.1620335;22.2829073;LocLevel.PRECISE
63.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Bökönyi Szociális Szolgáltató Intézmény;4231 Bököny, Debreceni u 56-58;23.0;46;3.0;17.0;0.0;4.0;0.0;4.0;3.0;9.0;47.7238475;21.7496093;LocLevel.PRECISE
64.0;Szabolcs-Szatmár-Bereg;Mátészalka;Református Egyházközösség Idősek Szállást Biztosító Intézete;4363 Nyírmihálydi, Vasút u. 23.;11.0;34;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.7342779;21.9588;LocLevel.PRECISE
65.0;Szabolcs-Szatmár-Bereg;Mátészalka;Nyugalomsziget Idősek Otthona - Ápolást-gondozást nyújtó idősek otthona  ;4267 Penészlek, Vasvári P. út 66 ;25.0;55;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;47.63171020166348;22.147145290476008;LocLevel.POSTCODE
66.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Nyírteleki Szociális Szolgáltató Központ;4461 Nyírtelek, Puskin utca 2.;15.0;46;7.0;35.0;0.0;0.0;0.0;7.0;7.0;28.0;48.0141944;21.6507506;LocLevel.PRECISE
67.0;Szabolcs-Szatmár-Bereg;Mátészalka;Zsarolyáni Református Idősek Otthona;4961 Zsarolyán, Fő út 16.;32.0;27;4.0;7.0;0.0;0.0;0.0;5.0;4.0;2.0;47.950129259445454;22.589777671327795;LocLevel.POSTCODE
68.0;Szabolcs-Szatmár-Bereg;Mátészalka;Mándoki Térségi Szociális Központ;4644 Mándok, Petőfi u. 23.;10.0;20;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;48.3221631;22.1865127;LocLevel.PRECISE
69.0;Szabolcs-Szatmár-Bereg;Mátészalka;Szent Simeon és Anna Szeretetotthon;4341 Nyírvasvári, Báthori út 3.;15.0;30;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.81878679526509;22.192299403430734;LocLevel.POSTCODE
70.0;Szabolcs-Szatmár-Bereg;Mátészalka;Sója Miklós Szociális Intézmény és Családok Átmeneti Otthona;4334 Hodász, Sója Miklós út 6.;12.0;21;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.92080692152174;22.206527209858923;LocLevel.POSTCODE
71.0;Szabolcs-Szatmár-Bereg;Mátészalka;""" Méliusz"" Református Idősek Otthona";4765 Csenger, Béke út 2. ;25.0;49;2.0;6.0;0.0;0.0;0.0;1.0;2.0;5.0;47.83769261189218;22.68041544890482;LocLevel.POSTCODE
72.0;Szabolcs-Szatmár-Bereg;Mátészalka;Egyesített Szociális Intézmény;4325 Kisléta, Bogáti 7;12.0;19;2.0;5.0;0.0;0.0;0.0;0.0;2.0;5.0;47.8318698;22.0063229;LocLevel.PRECISE
73.0;Szabolcs-Szatmár-Bereg;Vásárosnamény;Tóháti Integrált Szociális Központ  Ápoló-gondozó Idősek Otthona;4933, Beregsurány Árpád út 52.;12.0;20;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;48.16053973757969;22.552192691279288;LocLevel.POSTCODE
74.0;Szabolcs-Szatmár-Bereg;Nyíregyháza;Szent Miklós Szeretetotthon és Menedékház;4233 Balkány Fő út 33;30.0;47;7.0;11.0;0.0;4.0;0.0;4.0;7.0;3.0;47.76577993560287;21.857593923712233;LocLevel.POSTCODE
75.0;Szabolcs-Szatmár-Bereg;Mátészalka;Nyírbéltek Nagyközségi Önkormányzat Alapszolgáltatási Központja és Idősek Otthona;4372 Nyírbéltek, Ady Endre utca 68-70.;24.0;34;4.0;21.0;0.0;0.0;0.0;5.0;4.0;16.0;47.6959901;22.1318052;LocLevel.PRECISE
76.0;Szabolcs-Szatmár-Bereg;Mátészalka;Mária Oltalma Szeretetotthon;Nyírgyulaj Bajcsy-Zs. U. 17.;13.0;30;3.0;13.0;0.0;0.0;0.0;3.0;1.0;4.0;47.9324777;21.727163805224002;LocLevel.POSTCODE
77.0;Szabolcs-Szatmár-Bereg;Mátészalka;Gondozási központ;4327. Pócspetri Pócsi utca 13.;14.0;31;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;47.8819948;21.9907139;LocLevel.PRECISE
1.0;Tolna;Dombóvár;Gyulaji Idősek Gondozó Otthona és Napközis Konyha, Ebédlő ;7227 Gyulaj, Magyar u. 9.;9.0;18;6.0;16.0;0.0;0.0;0.0;1.0;6.0;15.0;46.510738;18.290466;LocLevel.PRECISE
2.0;Tolna;Dombóvár;Evangélikus Diakóniai Otthon;7361 Kaposszekcső, Táncsics u. 28;41.0;76;6.0;5.0;0.0;0.0;0.0;2.0;6.0;3.0;46.336884114579796;18.129531274816575;LocLevel.POSTCODE
3.0;Tolna ;Paks;Tolna Megyei integrált Szociális Intézmény Szent András Otthon;7025 Bölcske Szent András puszta 1.;17.0;60;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;46.7368366;18.9209296;LocLevel.PRECISE
4.0;Tolna;Szekszárdi;"Szekszárd Megyei Jogú Város Szociális Központja ""Dr. Kelemen József"" Idősek Otthona";7100 Szekszárd,  Mérey utca 42.;9.0;11;3.0;4.0;0.0;0.0;0.0;0.0;3.0;4.0;46.3502552;18.69254388503416;LocLevel.PRECISE
5.0;Tolna;Tolnai;Szekszárd Megyei Jogú Város Szociális Központja ;7130 Tolna,  Bajcsy  utca 73/7.;18.0;40;7.0;22.0;0.0;0.0;0.0;1.0;7.0;21.0;46.42529647904747;18.779648674135988;LocLevel.POSTCODE
6.0;Tolna;Szekszárdi;Tolna Megyei Integrált Szociális Intézmény Palánki Idősek Otthona ;7100 Szekszárd, Palánki utca 2.;54.0;112;14.0;81.0;0.0;0.0;0.0;4.0;14.0;77.0;46.34562927275284;18.69984168145357;LocLevel.POSTCODE
7.0;Tolna;Paks;Napsugár Idősek Otthona Dunaföldvár;7020 Dunaföldvár, Hunyadi park 5.;29.0;85;21.0;45.0;0.0;0.0;0.0;2.0;21.0;43.0;46.8344918;18.9086796;LocLevel.PRECISE
8.0;Tolna;Paks;TolnaMegyei Integrált Szociális Intézmény Dunaföldvári Idősek Otthona;7020 Dunaföldvár, Paksi u. 70.;17.0;60;11.0;49.0;0.0;0.0;0.0;1.0;11.0;48.0;46.8045142;18.9226775;LocLevel.PRECISE
9.0;Tolna;Paks;Tolna Megyei Integrált Szociális Intézmény Csill von Boeselager Szenvedélybetegek Otthona és Rhabilitációs Intézménye;7054 Tengelic, Alsótengelic 14.;30.0;100;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;46.5421068;18.679201;LocLevel.PRECISE
10.0;Tolna;Paks;Paksi Életfa Idősek Otthona;7030 Paks, Kishegyi út 46-48;63.0;86;28.0;75.0;0.0;0.0;0.0;2.0;28.0;73.0;46.6176004;18.8485489;LocLevel.PRECISE
11.0;Tolna;Paks;Tolna Megyei Integrált Szociális Intézmény Tölgyfa Otthon;7042 Pálfa, Alkotmány u. 20.;56.0;150;1.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;46.7118693;18.6076078;LocLevel.PRECISE
12.0;Tolna;Paks;Akákertt Időskorúak Gondozóháza;7030 Paks, Akác u. 6.;5.0;12;1.0;11.0;0.0;0.0;0.0;0.0;1.0;11.0;46.6307691;18.8538745;LocLevel.PRECISE
13.0;Tolna;Szekszárdi;Szoceg Nonprofit Kft Szociális Ellátó Központ;7044 Decs, Ady. E. 4-6;31.0;77;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;46.62177561160706;18.65631654791302;LocLevel.POSTCODE
